documento_id,documento_textual_id,proposicao,proposicao_id,tipo_documento,unidade_autora,data_documento,BRB,Master,Vorcaro,ementa_proposicao,autores_proposicao,sha256_corpo,endpoint_fonte,evidencia_local,trecho
328857,362946,REQ 2729/2026,157017,Requerimento,GAB DEP FÁBIO FÉLIX,2026-03-31T12:17:21,1,1,0,"Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master",Deputado Fábio Felix,ee2bf5302856125d1c8fc2d984c4c1921ca1af53002f4fc4bbe177b40dc5b969,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157017/documento/ativas,data/raw/documento-ativas/f36f7c7e7204de8d.json,"Fábio Felix) Reque informações acerca de atuação institucional, consultiva e contenciosa, da Procuradoria-Geral do Distrito Federal – PGDF, relacionada às negociações, tentativas de aquisição de ativos e demais operações envolvendo o Banco de Brasília S.A. – BRB e o Banco Master Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos regimentais, as seguintes informações acerca de sua atuação institucional, consultiva e contenciosa, relacionada às negociações, tentativas de "
329491,362739,REQ 2725/2026,157105,Requerimento,GAB DEP THIAGO MANZONI,2026-04-06T17:29:39,1,1,0,Requer a convocação do Sr. Presidente do Banco de Brasília - BRB para que preste pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias. ,Deputado Thiago Manzoni,17246ed90ed4e7695104f6b5edcded721f92502457cbb9aa9d44947ec536064c,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157105/documento/ativas,data/raw/documento-ativas/633c101e223ee941.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Thiago Manzoni - Gab 08 Requerimento Nº, DE 2026 (Autoria: Deputado Thiago Manzoni) Requer a convocação do Sr. Presidente do Banco de Brasília - BRB para que preste pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Requeiro, nos termos do art. 60, XIV, da Lei O"
329492,362759,REQ 2724/2026,157106,Requerimento,GAB DEP THIAGO MANZONI,2026-04-06T18:25:45,1,1,0,"Requer a convocação do Sr. Secretário de Estado de Economia e do Sr. Secretário Adjunto de Economia para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília, sobre as medidas de socorro necessárias e sobre a situação econômico-financeira do Distrito Federal. ",Deputado Thiago Manzoni,bde12af61149be0477c9206281d47b16223cd640cadf6f843bff81aa961e7072,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157106/documento/ativas,data/raw/documento-ativas/72b5869679d2c7d0.json,"Interno, a convocação do Senhor Secretário de Estado de Economia, Valdivino José de Oliveira, e do Sr. Secretário Adjunto de Economia, Daniel Izaias de Carvalho, para que prestem pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília - BRB, as necessidades de aporte na instituição pelo acionista controlador e sobre a situação econômico-financeira do Distrito Federal. JUSTIFICAÇÃO O presente requerimento de convocação do Senhor Secretário de Estado de Economia do Distrito Federal e do Senhor S"
329522,362852,REQ 2725/2026,157105,Folha de Votação,CCJ,2026-04-07T10:25:23,1,0,0,Requer a convocação do Sr. Presidente do Banco de Brasília - BRB para que preste pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias. ,Deputado Thiago Manzoni,2903f4ab65f0ed08a45735761b54b801032e7e3eb873e0540b3bae0b00abe079,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157105/documento/ativas,data/raw/documento-ativas/633c101e223ee941.json,CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Comissão de Constituição e Justiça Folha de votação Requerimento 2725/2026 Requer a convocação do Sr. Presidente do Banco de Brasília - BRB para que preste pessoalmente esclarecimentos sobre a situação financeira do Banco de Brasília e sobre as medidas de socorro necessárias. Autoria: Deputado Thiago Manzoni Assinam e votam o parecer os(as) Deputados(as): TITULARES ACOMPANHAMENTO Favorável Contrá
329534,365989,REQ 2760/2026,157118,Requerimento,GAB DEP PAULA BELMONTE,2026-04-07T11:03:22,1,1,0,"Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A. – BRB, acerca da situação econômico-financeira, patrimonial, de governança e do plano de capitalização da instituição.",Deputada Paula Belmonte,53ea3e3e55a3895f771149442af93771a7142d1f8410943f21dd283076bf3b57,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157118/documento/ativas,data/raw/documento-ativas/9fead9fa565cbe72.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2026 (Autoria: Deputada PAULA BELMONTE) Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A. – BRB, acerca da situação econômico-financeira, patrimonial, de governança e do plano de capitalização da instituição. A CÂMARA LEGISLATIVA DO DISTRITO FEDERAL, nos termos do art. 60, incisos XVI e XXXIII, da Lei Orgânica do Distrito Federal, c/c art. 42 do Regimen"
330223,365274,REQ 2749/2026,157240,Requerimento,LIDPT,2026-04-13T16:06:55,1,1,0,Requer ao Banco de Brasília S;.A BRB informações que específica. ,Deputado Ricardo Vale; Deputado Gabriel Magno; Deputado Chico Vigilante,7328fa18b1766d2ff67b32aaf9a1a129ce767b2d7de08a51d6b682bc864f2772,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157240/documento/ativas,data/raw/documento-ativas/048427673dbf1774.json,"CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Liderança do PT Requerimento Nº, DE 2026 (Autoria: Deputados CHICO VIGILANTE, RICARDO VALE e GABRIEL MAGNO) Requer ao Banco de Brasília S.A. – BRB informações que especifica. Excelentíssimo Senhor Presidente da Câmara Legislativa do Distrito Federal: Nos termos do art. 40 do Regimento Interno, dirigimo-nos a Vossa Excelência para requerer que sejam solicitadas ao Presidente do Banco de Brasília – BRB as"
333983,374713,REQ 2970/2026,157892,Requerimento,GAB DEP FÁBIO FÉLIX,2026-05-25T15:48:32,1,1,0,Requer informações ao Secretário de Estado de Economia do Distrito Federal e ao Banco de Brasília S.A. acerca das operações de cessão onerosa de direitos creditórios da dívida ativa do DF ,Deputado Fábio Felix,375178b45e1947ffa1b2d61ecd4c1e7fb0de94c8ff04433868a458429f1f26ee,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157892/documento/ativas,data/raw/documento-ativas/17c79582b768ae54.json,"futura; c) à viabilidade econômica e financeira da medida; d) à identificação da pessoa jurídica responsável por cada estudo, respectivo CNPJ, data de emissão, escopo contratado e custo correspondente. 4. Encaminhar cópia integral do contrato firmado entre o BRB e o Distrito Federal para estruturação e implementação da operação, com todos os seus anexos e aditivos, bem como dos contratos celebrados pelo BRB com terceiros para estruturação, distribuição, colocação, custódia, administração, gestão, agente fiduciário,"
335336,374863,PL 2363/2026,158171,Emenda,GAB DEP FÁBIO FÉLIX,2026-06-08T14:37:25,1,1,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,c1becc052b61f43ecb56b8fe55dffdf3e14d74e9378ab2549afdd204fe065b60,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"“altera a Lei nº 7.845, de 10 de março de 2026, que ‘dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB’, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá o"
335420,374943,PL 2363/2026,158171,Emenda,GAB DEP FÁBIO FÉLIX,2026-06-08T16:13:06,1,1,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,fe8d426a38c3dd44f8f9276c6c2656638f3accbb8518db89e448bbe7aea50748,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"“altera a Lei nº 7.845, de 10 de março de 2026, que ‘dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB’, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá o"
335546,375251,PL 2363/2026,158171,Emenda,GAB DEP FÁBIO FÉLIX,2026-06-09T11:39:39,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,a102ab62fc1fd50ab4fb184e7c1628496e42ea1ef561a166a3e327539f7f8ef4,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"“altera a Lei nº 7.845, de 10 de março de 2026, que ‘dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB’, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá o"
335773,375377,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:07:37,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,676345c59404b002c44d7308bde32db2870d5bfad883dc27c72f3b590e31c04e,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335774,375379,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:10:31,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,cae37a8c1050f1760a2ccd26d3ffa059ec7e6befd647f96681fb30a14b560b78,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335775,375397,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:12:21,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,d2cbdc646ececa1762df470c9d81154681c4eedddf488e38a3559eb5cab5b7a3,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335776,375385,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:14:42,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,4555a6e6e5c0da3e66d2a8c8af58f91d36c01ce0130c28407b409fb0e3e9a6d4,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335778,375391,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:16:02,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,99e12d7a48ae6e45438818388a312cf537d9b18d7b0901a3f981fbcf891510d5,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335780,375396,PL 2363/2026,158171,Emenda,LIDGOV,2026-06-09T16:18:30,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,70b78535380effd4c2cc774662026b8f0c7c342300a5b2106680d367a2e5da3e,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335804,375483,PL 2363/2026,158171,Emenda,LIDPT,2026-06-09T16:49:33,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,ec97c019ef4775a52fda874f4bcb6c6bb75c02d09ac7bd449859ff6b3b1379ed,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"altera a Lei nº 7.845, de 10 de março de 2026, que ""dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. - BRB, e dá outras providências"". Suprimam-se, no Projeto de Lei em epígrafe, os textos propostos para a Lei nº 7.845/2026 pelo art. 1º para o art. 2º-A e para o parágrafo único do art. 2º-B. JUSTIFICAÇÃO Os textos a serem suprimidos possuem as seguintes redações"
335848,375487,PL 2363/2026,158171,Emenda,LIDPT,2026-06-09T17:23:07,1,1,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,72d234683c2fb6dac037cb8492db26daaa39bcb2750a21a4e7fd3d02f3d05c0f,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"altera a Lei nº 7.845, de 10 de março de 2026, que ""dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. - BRB, e dá outras providências"". Inclua-se no art. 2º do Projeto de Lei o seguinte parágrafo: Art. 2º ... Parágrafo único. Fica excluída da ratificação prevista neste artigo a Cláusula 3ª dos termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cíve"
335871,375538,PL 2363/2026,158171,Parecer,GAB DEP CHICO VIGILANTE,2026-06-09T18:59:38,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,a407a12b3b8573ca08536106a759127d0507e4f440580eb0720d70ffd16dcb98,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"“Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá o"
335872,375542,PL 2363/2026,158171,Emenda,GAB DEP ROOSEVELT VILELA,2026-06-09T19:09:22,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,bb25f6ce6b2198a60b7eaa9561e369743f5735efcd905bd6d983bf51223203ba,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos - FGC, prestar contragarantias e dá ou"
335918,375579,PL 2363/2026,158171,Redação Final,CCJ,2026-06-10T10:07:25,1,0,0,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB”, ratifica os termos do acordo homolo",Poder Executivo,e5ffb718d817c61337ca9fed3143a33f21d12d29a780e8c1b9f690c3ef67ee3e,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/158171/documento/ativas,data/raw/documento-ativas/be992403f31856a5.json,"Altera a Lei nº 7.845, de 10 de março de 2026, que “dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB, e dá outras providências”, ratifica os termos do acordo homologado pelo Supremo Tribunal Federal na Ação Cível Originária nº 3755, autoriza o Poder Executivo do Distrito Federal a celebrar operação de crédito com o Fundo Garantidor de Créditos – FGC e pres"
341533,387371,REQ 3052/2026,159033,Requerimento,GAB DEP PAULA BELMONTE,2026-08-20T11:10:30,1,1,0,"Requer ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Economia, e, por seu intermédio, ao Banco de Brasília S.A. – BRB, informações acerca da situação econômico-financeira da instituição, da não divulgação de suas demonstrações financeiras, das penalidades aplicada",Deputada Paula Belmonte,64018e4a7d84f05c7aabda5794f8917b8da4e73a656d97b50a7916d06e55a8cf,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/159033/documento/ativas,data/raw/documento-ativas/8e45a870a39d1811.json,"ERAL Gabinete da Deputada Paula Belmonte - Gab 22 Requerimento Nº, DE 2026 (Autoria: Deputada PAULA BELMONTE) Requer ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Economia, e, por seu intermédio, ao Banco de Brasília S.A. – BRB, informações acerca da situação econômico-financeira da instituição, da não divulgação de suas demonstrações financeiras, das penalidades aplicadas pela Comissão de Valores Mobiliários – CVM, do pedido de assistência financeira formulado ao Fundo Garantido"
