proposicao,autoria,ementa,data_leitura,dias_ate_22_09_2026,documentos_no_processo,documentos_de_resposta,respostas_legiveis,remetido_ao_sei,encerrado,etapa,id_proposicao
REQ 2971/2026,Deputado Fábio Felix,"Requer informações à Secretaria de Estado de Saúde do Distrito Federal – SES/DF e ao IGES-DF, sobre pagamento dos salários atrasados de prestadora de serviços ",2026-06-08,106,3,0,0,sim,sim,Apresentação,157745
REQ 2979/2026,Deputado Max Maciel,"Requer o encaminhamento de pedido de informações à Presidência do Instituto Brasília Ambiental – IBRAM/DF acerca dos procedimentos de fiscalização, apuração de denúncias, aferição de ruídos, aplicação de penalidades e efetividade da execução da Lei nº 4.092, de 30 de janeiro de 2008.",2026-06-10,104,3,0,0,sim,sim,Apresentação,158193
REQ 2980/2026,Deputado Max Maciel,"Requer o encaminhamento de pedido de informações à Secretária de Estado de Transporte e Mobilidade do Distrito Federal – SEMOB/DF, acerca do cumprimento da medida cautelar proferida pelo Tribunal de Contas do Distrito Federal no Processo nº 00600-00002275/2024-95-e, relacionado à aplicação do REFIS-DF 2023 às multas contratuais das operadoras do Sistema de Transporte Público Coletivo do Distrito Federal – STPC/DF.",2026-06-10,104,3,0,0,sim,sim,Apresentação,157911
REQ 300/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde acerca dos protocolos internos sobre Dispositivo Intrauterino.,2023-03-16,1286,3,0,0,sim,sim,Apresentação,11081
REQ 3014/2026,Deputada Jaqueline Silva,"Requer o encaminhamento de pedido de informações à Secretaria de Estado da Agricultura, Abastecimento e Desenvolvimento Rural do Distrito Federal – SEAGRI/DF, com o objetivo de obter dados e esclarecimentos acerca da implementação, execução, fiscalização e resultados alcançados pela Lei nº 6.606, abrangendo o período compreendido entre o início de sua vigência e a presente data.",2026-06-26,88,3,0,0,sim,sim,Apresentação,158475
REQ 3019/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Economia do Distrito Federal acerca da solicitação de isenção de Imposto sobre Propriedade de Veículos Automotores (IPVA) para pessoas com deficiência. ,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6265
REQ 3020/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Educação do Distrito Federal acerca dos contratos de alimentação escolar das unidades de ensino do Distrito Federal.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6223
REQ 3020/2026,Deputado Fábio Felix,"Requer informações à Fundação de Apoio à Pesquisa do Distrito Federal – FAPDF, à Secretaria de Estado de Educação do Distrito Federal – SEEDF, à Secretaria de Estado de Ciência, Tecnologia e Inovação do Distrito Federal – SECTI/DF e à Secretaria de Estado de Segurança Pública do Distrito Federal – SSP/DF acerca da seleção, celebração, execução, monitoramento, fiscalização e prestação de contas de contratos e parcerias firmadas a partir do Edital FAP nº 01/2023 – Programa Desafio DF.",2026-07-13,71,3,0,0,sim,nao,Apresentação,158474
REQ 3021/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Educação do Distrito Federal acerca do controle de alimentação nos Centros Regionais de Ensino do Distrito Federal.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6227
REQ 3021/2026,Deputado Fábio Felix,"Requer informações à Companhia de Desenvolvimento Habitacional do Distrito Federal - Codhab-DF e a Secretaria de Desenvolvimento Urbano e Habitação do Distrito Federal - Seduh-DF, a respeito de cobranças condominiais abusivas no Paranoá Parque.",2026-07-13,71,3,0,0,sim,nao,Apresentação,158524
REQ 3022/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Educação do Distrito Federal acerca do quantitativo de nutricionistas para atender a demanda das unidades escolares do Distrito Federal.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6224
REQ 3023/2022,Deputado Leandro Grass,Requer à Secretaria de Estado de Economia do Distrito Federal informações sobre o pagamento da 3ª Parcela do reajuste aos servidores do GDF.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6175
REQ 3024/2022,Deputado Leandro Grass,Requer à Companhia de Desenvolvimento Habitacional do Distrito Federal (CODHAB) informações sobre os concursos realizados no ano de 2018.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6206
REQ 3024/2026,Deputado Max Maciel,Requer o encaminhamento de pedido de informações à Secretaria de Estado de Cultura e Economia Criativa– SECEC/DF acerca do cronograma de execução e o repasse de recursos do FAC II/2025.,2026-07-20,64,3,0,0,sim,nao,Apresentação,158588
REQ 3026/2026,Deputado Gabriel Magno,"Requer informações ao Poder Executivo, por intermédio da Casa Civil do Distrito Federal, a respeito de ações de acolhimento de pessoas em situação de rua no mês de julho de 2026.",2026-08-03,50,3,0,0,sim,nao,Apresentação,158776
REQ 3027/2026,Deputado Fábio Felix,"Requer informações ao Serviço de Limpeza Urbana do Distrito Federal (SLU) e à Secretaria de Estado de Proteção da Ordem Urbanística do Distrito Federal (DF-Legal) de acerca da emissão do Controle de Transporte de Resíduos – CTR, da cobrança do preço público nas Unidades de Recebimento de Entulhos – URE e de eventual alteração dos procedimentos administrativos relativos à fiscalização e ao controle da destinação de resíduos da construção civil",2026-08-03,50,3,0,0,sim,nao,Apresentação,158676
REQ 3028/2026,Deputado Fábio Felix,"Requer informações à Secretaria de Estado de Desenvolvimento Social (Sedes) e à Secretaria de Estado de Desenvolvimento Econômico, Trabalho e Renda (Sedet) sobre a implementação da política de reserva de vagas de trabalho em serviços e obras públicas para pessoas em situação de rua, instituída pela Lei nº 6.128/2018, e regulamentada pelo Decreto nº 45.846, de 27 de maio de 2024.

 ",2026-08-03,50,3,0,0,sim,nao,Apresentação,158431
REQ 303/2023,Deputada Dayse Amarilio,"Requer informações à Secretaria de Estado de Saúde acerca da reforma de espaço físico próprio para instalação definitiva da Unidade Básica de Saúde nº 18, em Planaltina (RA VI).",2023-03-16,1286,3,0,0,sim,sim,Apresentação,11347
REQ 3035/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Desenvolvimento Urbano e Habitação acerca do Projeto de Requalificação do Setor de Indústrias Gráficas. ,2022-02-01,1694,5,2,0,sim,sim,Apresentação,6343
REQ 3036/2022,Deputado Professor Reginaldo Veras,"Requer à Secretaria de Estado de Educação do Distrito Federal, informações sobre o gasto de energia elétrica nas escolas públicas do Distrito Federal.",2022-02-01,1694,4,0,0,sim,sim,Apresentação,6052
REQ 3040/2026,Deputado Gabriel Magno,Requer à Secretaria de Estado de Economia o encaminhamento de informações acerca da geração e manutenção de empregos relacionadas aos benefícios tributários de ICMS e ISS.,2026-08-11,42,3,0,0,sim,nao,Apresentação,158882
REQ 3041/2026,Deputado Gabriel Magno,Requer o encaminhamento de pedido de informações à Secretária de Estado de Educação do Distrito Federal acerca da gestão de pessoal e financeira das unidades escolares que operam sob o modelo cívico-militar.,2026-08-12,41,3,0,0,sim,nao,Apresentação,158894
REQ 3047/2026,Deputado Jorge Vianna,"Requer informações ao Secretário de Estado de Economia do Distrito Federal acerca da Administração Tributária do Distrito Federal, da Carreira Gestão Fazendária, da rede de atendimento da Receita, da implementação da Reforma Tributária e do Fundo da Receita Tributária do Distrito Federal – Pró-Receita.",2026-08-17,36,3,0,0,sim,nao,Apresentação,158922
REQ 305/2023,Deputado Gabriel Magno,Requer informações sobre a implementação do Novo Ensino Médio na Rede Pública de Ensino do Distrito Federal,2023-03-21,1281,3,0,0,sim,sim,Apresentação,11345
REQ 3051/2022,Deputado Leandro Grass,"Requer, ao Secretário de Estado de Saúde do Distrito Federal, informações sobre a desocupação da área ocupada pela Associação dos Amigos dos Autistas do Distrito Federal.",2022-02-01,1694,5,2,0,sim,sim,Apresentação,6360
REQ 3052/2022,Deputado Leandro Grass,Requer à Secretaria de Estado de Saúde informações sobre os chamamentos públicos em andamento para instalação de Unidade Básica de Saúde do Distrito Federal.,2022-02-01,1694,3,0,0,sim,sim,Apresentação,6349
REQ 3052/2026,Deputada Paula Belmonte,"Requer ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Economia, e, por seu intermédio, ao Banco de Brasília S.A. – BRB, informações acerca da situação econômico-financeira da instituição, da não divulgação de suas demonstrações financeiras, das penalidades aplicadas pela Comissão de Valores Mobiliários – CVM, do pedido de assistência financeira formulado ao Fundo Garantidor de Créditos – FGC e dos ativos relacionados ao Banco Master e instituições correlatas.",2026-08-20,33,3,0,0,sim,nao,Apresentação,159033
REQ 3053/2026,Deputada Paula Belmonte,"Requer ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Economia, informações acerca da situação dos pagamentos devidos pelo Distrito Federal a fornecedores e prestadores de serviços, bem como sobre restos a pagar, cumprimento da ordem cronológica de pagamentos e eventuais medidas adotadas para regularização de obrigações pendentes.",2026-08-20,33,3,0,0,sim,nao,Apresentação,159032
REQ 307/2023,Deputado Pastor Daniel de Castro,"Requer informações à Secretaria de Estado de Esporte e Lazer sobre o repasse da bolsa atleta, instituída pela Lei nº 2.402, de 15 de junho de 1999.",2023-03-21,1281,3,0,0,sim,sim,Apresentação,11372
REQ 3074/2022,Deputado Leandro Grass,Requer informações ao Secretário de Estado de Saúde acerca da situação dos aprovados no concurso de seleção de farmacêuticos e outras informações.,2022-02-09,1686,3,0,0,sim,sim,Apresentação,6604
REQ 3075/2022,Deputado Leandro Grass,Requer informações ao Secretário de Estado de Economia sobre a regulamentação da Lei 6.886/2021,2022-02-09,1686,3,0,0,sim,sim,Apresentação,6605
REQ 3077/2022,Deputado Fábio Felix,"Solicita informações à Secretaria de Estado de Saúde do Distrito Federal sobre a vacinação infantil, disponibilização, dados, tipo da vacina, postos, divulgação e ritmo da vacinação.",2022-02-09,1686,3,0,0,sim,sim,Apresentação,6576
REQ 3079/2022,"Deputado Leandro Grass, Deputado Professor Reginaldo Veras",Requer informações à Secretaria de Estado de Comunicação do Distrito Federal acerca de Demonstrativo de Gastos com Publicidade e Propaganda publicado no Diário Oficial do Distrito Federal no dia 05 de fevereiro de 2022.,2022-02-10,1685,3,0,0,sim,sim,Apresentação,6643
REQ 3080/2022,Deputado Leandro Grass,Requer informações ao Instituto Brasília Ambiental acerca da construção da Casa de Cultura Popular de Brazlândia (RA IV).,2022-02-10,1685,4,1,0,sim,sim,Apresentação,6531
REQ 3081/2022,Deputado Leandro Grass,Requer informações ao Instituto Brasília Ambiental - IBRAM - sobre eventuais fiscalizações sobre atividades realizadas na Colônia Agrícola Riacho Fundo I.,2022-02-10,1685,3,0,0,sim,sim,Apresentação,6633
REQ 3082/2022,Deputado Fábio Felix,"Requer informações à Secretária de Educação do Distrito Federal sobre a regulamentação da Lei nº 13.935, de 11 de dezembro de 2019, que ""dispõe sobre a prestação de serviços de psicologia e de serviço social nas redes públicas de educação básica.""",2022-02-10,1685,3,0,0,sim,sim,Apresentação,6448
REQ 3083/2022,Deputado Leandro Grass,Requer informações à Casa Civil do Distrito Federal acerca da regulamentação da Lei Distrital 2095/1998.,2022-02-10,1685,3,0,0,sim,sim,Apresentação,6627
REQ 3084/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Desenvolvimento Urbano e Habitação acerca do projeto MDE-016/99 do Setor de Habitações Individuais Geminadas Sul 715 (SHIGS 715).,2022-02-15,1680,3,0,0,sim,sim,Apresentação,6656
REQ 3085/2022,Deputado Rafael Prudente,Requer o encaminhamento de solicitação de informação à Secretaria de Estado de Saúde do Distrito Federal.,2022-02-15,1680,3,0,0,sim,sim,Apresentação,6641
REQ 309/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Educação acerca da distribuição de educadores sociais voluntários e monitores.,2023-03-21,1281,3,0,0,sim,sim,Apresentação,11414
REQ 3090/2022,Deputado Professor Reginaldo Veras,"Requer a Companhia de Saneamento Ambiental do Distrito Federal - CAESB, informações sobre projeto para remanejamento de redes de água e esgoto.",2022-02-15,1680,3,0,0,sim,sim,Apresentação,6511
REQ 3091/2022,Deputado Leandro Grass,Requer informações ao Secretário de Estado de Governo acerca da situação das Feiras da Quadra 510 da Samambaia e da Quadra 305 do Recanto das Emas.,2022-02-15,1680,3,0,0,sim,sim,Apresentação,6725
REQ 3099/2022,Deputada Maria Antônia,"Requer o encaminhamento de solicitação de informação ao Comandante-geral do Corpo de Bombeiros Militar do Distrito Federal, no sentido de fornecer informações sobre a área que foi destinada para servir de apoio ao Comando do Corpo de Bombeiros localizado na DF 290, na Região Administrativa do Gama- RA II, e não está sendo utilizado.  

",2022-02-16,1679,3,0,0,sim,sim,Apresentação,6667
REQ 310/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde acerca da distribuição dos Enfermeiros de Saúde da Família na rede pública de saúde.,2023-03-21,1281,3,0,0,sim,sim,Apresentação,11413
REQ 3101/2022,Deputado Leandro Grass,Requer informações à Secretaria de Estado de Educação do Distrito Federal acerca da distribuição de Educadores Sociais Voluntários nas unidades escolares da rede pública de ensino.,2022-02-17,1678,1,0,0,nao,nao,Apresentação,6798
REQ 3104/2022,Deputado Leandro Grass,Requer informações ao Instituto Brasília Ambiental acerca do processo de criação do parque distrital pedra dos amigos e do monumento natural distrital da encosta.,2022-02-22,1673,3,0,0,sim,sim,Apresentação,6813
REQ 3105/2022,Deputada Arlete Sampaio,"Requer informações ao Governo do Distrito Federal, por intermédio da Secretaria de Saúde do Distrito Federal, do descumprimento da Lei Distrital 6.389 de 25 de setembro de 2019.",2022-02-22,1673,3,0,0,sim,sim,Apresentação,6822
REQ 3109/2022,Deputada Arlete Sampaio,"Requer informações ao Governo do Distrito Federal, por intermédio da Secretaria de Saúde do Distrito Federal, do funcionamento da Zoonose no Distrito Federal. ",2022-02-22,1673,3,0,0,sim,sim,Apresentação,6834
